Chr	Start	End	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
chr5	62997277	62998910	1062830	463151	1064098	371517	222099	1926	0
chr5	63689026	63690374	371366	110927	372634	137439	60971	1795	1820
chr5	63989392	63990384	71356	71714	72624	58228	2648	2230	13425
chr5	64211946	64213574	55178	294268	117394	41222	36862	0	39804
chr5	64246703	64247283	21469	329025	83685	7513	3153	3044	6095
chr5	66350801	66351452	875119	49777	50348	50737	9636	10732	24276
chr5	66490581	66491001	1014899	43949	266	8955	1957	1108	4524
chr5	66645824	66647538	873780	199192	133606	22541	0	0	22182
chr5	68342915	68345119	58699	227798	3661	3891	3831	0	11091
chr5	68471112	68471947	0	355995	6513	8228	7288	8284	0
chr5	69628868	69629493	823273	1386807	771929	772716	772716	679958	778762
chr5	70040075	70040911	716112	975389	710110	710465	710465	268540	735625
chr5	70315903	70317299	439724	699001	433722	434077	434077	6158	459237
chr5	72092374	72093249	54927	108991	18238	19107	19127	0	36070
chr5	72194804	72195650	131	211421	48244	50720	49960	15658	3043
chr5	73145368	73145819	263510	41084	49247	49157	49237	5933	15755
chr5	73240438	73240971	358580	45307	45045	15044	14965	0	3416
chr5	74244578	74245352	190067	13240	81790	2985	2954	1399	21496
chr5	74561932	74562556	79243	174163	28522	29048	29068	112	31565
chr5	74690379	74691473	0	302610	55344	27342	26937	4138	13765
chr5	75840698	75842325	50865	406546	570	111	10	223	0
chr5	76123722	76127443	169027	121428	8442	88628	0	6436	0
chr5	76581720	76582377	140232	65657	74363	16029	15999	1623	4804
chr5	77573956	77576116	63905	627296	13134	14400	8952	6266	23879
chr5	78372648	78374628	201204	748726	51409	51415	6484	0	9470
chr5	78786796	78787365	128154	335989	21221	22591	22591	477	27145
chr5	78952550	78954389	10382	168965	41244	39007	8387	6497	13091
chr5	81467069	81468062	100881	344915	2131	1905	1914	2116	16526
chr5	81478411	81479709	89234	356257	7945	8296	47	882	11370
chr5	81633033	81633491	60749	510879	57709	58579	19425	4551	5998
chr5	84555242	84555987	1360258	1249249	1357700	1094661	51569	10518	5475
chr5	85149026	85151273	764972	1843033	762414	499375	9457	0	20002
chr5	86109181	86110785	190463	1332739	194119	164751	55895	5939	958
chr5	86479924	86482319	175456	961205	80496	44757	4337	1055	0
chr5	86774065	86774823	72246	668701	64612	65241	20873	11421	12483
chr5	87675633	87676542	107192	114366	108877	110769	16982	0	31371
chr5	88171030	88172549	3607	181562	0	6427	5007	2286	0
chr5	88351488	88352347	173737	362020	14953	15157	9529	1462	0
chr5	90984167	90984839	316972	1130771	303444	188124	25892	25329	8387
chr5	91344995	91345869	677800	1491599	495716	548952	119721	786	17293
chr5	91754929	91756612	1087734	1149327	84973	657324	17445	3370	6460
chr5	92803604	92804929	485545	101010	110191	95087	85447	39445	116602
chr5	93176371	93176924	113550	228636	218904	208472	39267	9167	169180
chr5	93495831	93498748	205209	548096	48015	48347	5887	289	0
chr5	93643910	93644505	350899	696175	196094	196426	115226	2089	59
chr5	94121884	94122507	93938	476377	166306	6689	5249	726	0
chr5	94665662	94667712	143806	46562	44620	45658	44129	0	27140
chr5	95603452	95604911	308381	164825	67141	11045	8108	10591	4207
chr5	96109616	96111042	134	339717	30790	32574	530	7353	3493
chr5	96429269	96430776	64201	659370	3841	160	0	18540	1974
chr5	97142230	97143297	397822	955796	393121	30779	8030	6658	52427
chr5	97201479	97203181	457071	895912	452370	21035	21035	10184	0
chr5	97516000	97517388	601507	581705	586735	4556	4596	0	20733
chr5	98316236	98316828	59202	216935	49890	46288	4252	10675	0
chr5	98729854	98732032	472820	630553	360506	159834	11687	7893	24035
chr5	101680288	101681087	636844	3580987	47653	48064	48044	12439	0
chr5	102051554	102056989	260942	3952253	33007	33867	33887	7615	0
chr5	105138925	105139664	2526676	1463714	323767	629500	76921	5317	1196
chr5	105217378	105218195	2605129	1385183	245236	550969	90625	0	12537
chr5	106464560	106465867	2203296	137511	319567	159209	99670	7314	129289
chr5	106512136	106512961	2156202	90417	272473	112115	70968	1895	83537
chr5	106977299	106978401	1690762	92101	18703	8055	8055	6044	0
chr5	107062598	107063196	1605967	7306	53096	52988	7358	15565	1639
chr5	107185892	107186963	1482200	115220	176390	36308	10493	1826	225
chr5	107696804	107697902	971261	626132	17524	15394	15300	15184	24273
chr5	108238701	108239579	429584	712385	152899	43657	7144	10500	12278
chr5	108321541	108322675	346488	629289	152390	126497	17001	6416	15154
chr5	108681770	108682379	626	269585	60329	62557	21433	289	648
chr5	110212017	110212633	114769	192860	123203	23817	23913	5701	4789
chr5	110532302	110532716	70726	125746	26465	4680	14478	624	4392
chr5	111616064	111618218	112788	87248	117590	103135	47298	0	54055
chr5	112641186	112642682	208897	11544	10320	10462	10442	0	55083
chr5	112740624	112741811	109768	81845	81845	107485	25531	25717	67838
chr5	112838778	112839379	12200	15004	9388	9917	9917	147	179
chr5	112954338	112955397	33649	130564	103666	59532	11864	5901	6395
chr5	113423790	113425176	503101	254827	271310	11809	11801	8137	15932
chr5	113678229	113679570	757540	509266	16916	17226	3174	10730	29416
chr5	115713817	115714466	284496	193360	194541	18973	4752	3409	13371
chr5	116722919	116723787	1293598	608649	255075	66819	66869	5475	5513
chr5	116870803	116871620	1441482	756533	352863	21055	11422	17752	27171
chr5	117261780	117263551	1192518	1147510	37027	20065	15765	6859	0
chr5	117656464	117657649	798420	1542194	431711	75316	10767	5073	1844
chr5	118578965	118580993	1508	1219545	22471	22743	10843	6975	30569
chr5	118795838	118798452	686	1002086	6594	7394	7414	4993	13128
chr5	119414901	119415638	553540	384900	378227	378158	66665	2639	1746
chr5	119438009	119438710	576648	361828	355155	355086	89773	126	14664
chr5	120226852	120227619	1096708	426151	426392	139015	45037	0	16437
chr5	122884709	122888366	60533	378743	0	0	0	0	1450
chr5	123740830	123741550	227446	1234864	245314	47986	4786	1507	22343
chr5	124130313	124131137	139964	1538532	44948	33298	99	220	12162
chr5	124611045	124611715	620696	1057954	74368	61173	17037	717	0
chr5	124660701	124661345	670352	1008324	85469	110829	29277	1838	19458
chr5	125657213	125658916	146687	10753	37031	30815	30860	5722	27331
chr5	126588487	126590445	196559	135449	22662	22958	23103	19154	6330
chr5	127182911	127183525	172467	80143	231275	27933	23330	4220	69571
chr5	128870462	128871523	1460457	1767694	73614	212093	35098	2711	1755
chr5	128875567	128877189	1465562	1772799	78719	206427	40203	0	6860
chr5	131239774	131240950	160399	60524	106214	49774	3109	10968	10116
chr5	133207427	133209585	97539	32897	56197	2328	2323	0	8153
chr5	134144366	134146724	290	220065	34484	2432	2452	2596	4010
chr5	134279492	134279975	6099	86814	37611	38368	38308	77	1012
chr5	135656237	135657293	131844	35612	186202	103366	10216	1029	3274
chr5	136374268	136374771	586611	60741	695548	5280	5409	401	522
chr5	138170995	138172453	52400	130427	80169	45326	6723	8173	776
chr5	138945996	138947006	17954	181550	357	712	712	4174	16493
chr5	139642117	139642804	2726	429259	21709	17813	10793	774	773
chr5	140137689	140138320	51759	923683	31908	31765	31765	10747	7831
chr5	141799906	141800912	428483	18235	55649	529	562	3353	3578
chr5	142037813	142038920	378532	553	53517	2289	2309	44	41503
chr5	142592164	142593230	18473	552560	4500	228	0	51	639
chr5	143565924	143567471	785735	1526320	15125	4265	5	633	11631
chr5	144119250	144120503	1339061	1177604	568451	64884	7126	17974	5135
chr5	146053964	146055070	169910	22075	202935	140873	30600	482	22775
chr5	147762422	147763010	15640	248966	0	386	406	80	37187
chr5	150306327	150307439	98220	598049	92687	21739	18773	0	40399
chr5	150618965	150621380	18083	284131	66	681	0	0	0
chr5	151177890	151178555	0	230334	22932	11547	4881	10171	0
chr5	152009073	152010364	810037	255126	722020	607012	78352	5764	9319
chr5	152516164	152517298	872718	206851	215086	100078	10650	442	7488
chr5	152664868	152665575	724441	58574	66809	47344	47304	46421	26667
chr5	153336302	153337081	52935	513	80168	17000	7415	4701	2779
chr5	153719980	153721181	1116	139814	102991	3555	3415	6151	13791
chr5	153804218	153805374	4742	55621	18798	20022	19182	2473	0
chr5	154072130	154073605	46486	73232	8390	9526	9506	0	13524
chr5	154155403	154156338	2181	156505	6229	20659	7078	3297	1004
chr5	154162890	154164618	5095	163992	68	26862	0	10784	0
chr5	154611116	154611695	271771	2339	289270	19412	19419	0	0
chr5	154803424	154804998	464079	189201	481578	16721	9003	5946	9605
chr5	154993752	154994824	654407	379529	671906	207049	5543	1620	7226
chr5	155634242	155636821	923849	230020	164919	192975	21167	0	5041
chr5	155911270	155913130	647540	201590	81788	81326	4099	801	7555
chr5	155917768	155918556	642114	196164	88286	87824	10597	942	2129
chr5	156884782	156886728	19656	211736	57	5188	508	214	0
chr5	157883703	157885116	244147	10922	47023	53500	0	4097	0
chr5	158041377	158042540	86723	41889	54166	16161	16211	1489	0
chr5	161109474	161110141	1193483	134014	134135	370259	21362	4229	1846
chr5	162577653	162578765	290184	1602193	55136	55749	1922	1861	38348
chr5	163247928	163248685	299518	2272468	93310	191531	93351	0	0
chr5	163666299	163667016	717889	2690839	322873	225935	119215	7762	34583
chr5	163686565	163688278	738155	2711105	343139	246201	139481	3388	17566
chr5	164939034	164940193	1990624	2577415	8718	769734	146023	1289	6355
chr5	165261459	165261902	2313049	2255706	331143	695474	468448	273	2504
chr5	165309235	165309940	2360825	2207668	378919	647436	516224	660	3530
chr5	165617319	165618029	2266560	1899579	687003	339347	285043	22651	0
chr5	165827333	165828799	2055790	1688809	897017	128577	74273	0	0
chr5	165903453	165905541	1979048	1612067	973137	51835	233	0	732
chr5	166882385	166884008	1000581	633600	362702	362433	3608	811	2629
chr5	170111805	170112595	391456	3745	295364	3374	3401	3083	22227
chr5	170271513	170274657	543347	34851	455072	14279	14259	1764	13344
chr5	171432595	171433416	37252	188944	0	240	0	1218	1291
chr5	172897094	172898388	133281	211593	139828	67441	41848	0	8398
chr5	173658417	173658903	275191	10542	41369	95471	1325	7819	10091
chr5	174158412	174159017	751637	42220	419297	61799	19579	4034	13079
chr5	174679222	174680036	230618	183417	225048	28787	8500	0	18090
chr5	174998985	174999866	45363	372	91125	37661	33108	3702	7441
chr5	175363912	175367473	383981	62558	27450	27563	27563	31625	2900
chr5	176270781	176271728	57801	1077	25522	33380	5897	0	6397
chr5	176370667	176372029	2550	67381	59270	14109	14187	13077	3093
chr5	178912785	178922041	68207	507363	35535	0	0	0	0
chr5	179329360	179330214	0	99190	3365	4662	3922	5395	7269
chr5	180898434	180899188	207299	371316	208715	183657	209360	186739	269219
chr6	1260713	1262117	571533	0	49564	2485	9568	1314	20178
chr6	2650940	2652004	118277	12328	112627	15996	7272	8838	44982
chr6	2714375	2715484	54797	24833	49147	50052	11092	0	2356
chr6	5689932	5692428	79850	332483	31586	18064	18148	17775	399
chr6	7620241	7621122	6878	39637	28539	26812	4317	196	3768
chr6	8584810	8585704	157042	227245	148376	148946	4985	20668	0
chr6	9387772	9388929	960004	997792	377160	24447	6714	10222	94084
chr6	9433044	9434635	1005276	952086	331454	19520	21656	0	48378
chr6	9958393	9959719	599143	427002	187760	337557	25257	2213	23172
chr6	10072136	10072913	485949	313808	74566	331563	26575	10245	18095
chr6	11228346	11229415	11833	259118	1504	3521	3461	2628	12985
chr6	11678136	11679418	300390	708908	31833	21058	17872	708	39613
chr6	12382448	12383102	85872	365380	89375	814	694	12156	1475
chr6	12460454	12461203	163878	287279	145026	22842	12993	202	0
chr6	13471900	13476424	742	282623	7518	9912	2492	0	0
chr6	14512753	14513407	375314	2590	300555	39195	29669	2121	2429
chr6	15335467	15336558	37863	536768	3399	7738	0	0	0
chr6	15480095	15481229	4212	681396	21519	58491	21511	0	8434
chr6	15900863	15901381	232580	1072059	129	535	95	14	26009
chr6	16888257	16889021	137940	84419	50739	51257	16461	4355	6968
chr6	17255953	17256787	349993	136753	239390	99389	24120	1821	31981
chr6	17717302	17717812	37027	229777	9447	10038	1638	1877	0
chr6	18030380	18031947	107532	15627	41444	36376	7272	10384	43354
chr6	18330068	18331369	67633	34789	52283	0	0	4512	0
chr6	18740787	18742296	478352	232266	236376	254603	7380	1696	363
chr6	21512490	21513733	915270	152215	73227	72886	9778	6199	16244
chr6	22340841	22341873	1743621	674771	5495	16202	16183	2276	0
chr6	22666675	22667734	1740398	1000605	287203	42771	6156	1299	36290
chr6	22710767	22712575	1695557	1044697	242362	86863	632	4277	21653
chr6	25417433	25417863	302831	92284	12272	12069	12109	1112	15578
chr6	26269498	26270805	10162	331447	0	651	631	0	0
chr6	26466345	26468747	0	528294	5051	5509	5549	1334	2834
chr6	26998712	26999369	92663	264799	10145	10608	10628	2307	92145
chr6	28418894	28419400	16185	3943	3891	7530	3850	7572	1995
chr6	29679607	29681026	10514	103733	9312	10010	2284	2262	24815
chr6	30724290	30725144	16079	183250	11927	13586	1372	2913	0
chr6	32199501	32200176	43091	12270	22999	35137	5057	2530	2089
chr6	32988247	32990454	12303	168994	4543	1343	1343	2356	0
chr6	33627954	33629131	0	62453	25945	7662	7685	0	0
chr6	34944822	34945412	4221	226202	71149	34064	7492	3174	0
chr6	36066209	36066863	4446	92317	21727	16013	2965	690	661
chr6	36374485	36375076	49382	72504	15616	16020	6461	1848	0
chr6	37422937	37423996	0	139063	12344	21893	21893	2213	0
chr6	38336385	38337246	199733	616312	13049	13421	13481	13266	18914
chr6	39155955	39157226	509446	77952	37946	21491	623	0	14786
chr6	41820622	41821504	46254	192295	40261	41592	5938	2585	774
chr6	43964852	43966738	101313	5739	1584	1438	1438	0	0
chr6	45807529	45808212	299408	1319	102237	8985	7436	605	18081
chr6	45840131	45841688	265932	6047	134839	41587	40038	0	0
chr6	46417273	46418179	306035	19603	40834	72649	29729	2683	9378
chr6	47527084	47528636	13841	160532	79007	20763	20820	1774	0
chr6	50473178	50474340	1065142	208742	158230	309616	95696	0	0
chr6	54524429	54525523	1154656	288753	863904	231005	38373	4783	554
chr6	55907117	55908221	414825	1671441	363253	37203	4875	6266	35125
chr6	56820251	56821289	94360	2584575	0	0	0	0	7409
chr6	60006891	60007700	2761680	2988649	1719227	1693707	1489917	1336169	1167715
chr6	60033758	60034712	2788547	2961637	1746094	1720574	1516784	1363036	1194582
chr6	60150690	60152082	2905479	2844267	1863026	1837506	1633716	1479968	1311514
chr6	60302259	60303116	3057048	2693233	2014595	1989075	1785285	1624896	1463083
chr6	60619436	60620130	3374225	2376219	2331772	2306252	1936908	1307882	1384315
chr6	62349306	62349884	1940078	646465	645627	646152	207154	3486	11345
chr6	62520022	62521102	1768860	475247	474409	474934	35936	760	26303
chr6	62741227	62741617	1548345	254732	253894	254419	71625	1060	0
chr6	63598179	63599025	690937	601583	601631	335065	26670	2001	60336
chr6	64429122	64429665	6094	1432526	80664	35838	4347	8716	26912
chr6	64650506	64651015	227478	1653910	302048	176002	17268	17206	53154
chr6	65870977	65872171	1447949	2874381	898090	894493	24913	2248	4941
chr6	66804529	66805866	2381501	2538279	1831642	1523450	94956	3785	0
chr6	67331764	67332629	2908736	2011516	1504952	996687	259828	2813	308
chr6	68591701	68593076	1834563	751069	244505	125362	50084	0	0
chr6	69824183	69825612	602027	479919	478478	117260	30784	1618	19470
chr6	71007437	71008707	109408	15704	113568	11187	11209	7949	0
chr6	72920053	72920757	1064386	27325	27123	171797	27209	4807	41817
chr6	73022716	73023693	961450	129988	129786	68943	3079	0	52187
chr6	73993429	73994565	8160	1100701	19482	20405	18891	0	0
chr6	74350411	74350787	7578	1457683	4259	12586	4329	876	0
chr6	74436645	74438620	93812	1474013	29270	0	0	2809	0
chr6	75064515	75065699	721682	846934	657140	91137	53677	27	19291
chr6	76604337	76605002	19583	689256	39924	1053	1033	964	26590
chr6	77414631	77416192	789924	758619	759627	778213	252735	89	10462
chr6	77778890	77779518	1154183	395293	396301	1142472	57039	4720	0
chr6	77791806	77793397	1167099	381414	382422	1155388	69955	7274	0
chr6	78212258	78213402	1436928	37326	27972	1363774	27194	2683	3299
chr6	78257770	78258411	1391919	82838	73484	1318765	72706	0	2602
chr6	79040087	79040714	609616	865155	535697	536462	197426	15787	33656
chr6	79202439	79204493	445837	1027507	371918	372683	71941	1727	2253
chr6	79657715	79658453	0	683156	36929	80391	37171	0	10376
chr6	79909217	79910538	1849	431071	32154	32998	33018	3953	6857
chr6	80319708	80320573	399536	21036	20244	64804	20303	513	4657
chr6	81325141	81327886	590514	668032	507554	161089	91677	3883	0
chr6	83661627	83662827	171373	900672	111594	36090	2229	2621	11764
chr6	85444688	85445539	541765	397787	506514	159424	1299	6028	8398
chr6	86870413	86871587	484286	774872	177199	110836	38310	3834	0
chr6	88202417	88203019	8514	183394	18527	1517	1557	4041	35047
chr6	88833956	88836107	435319	814933	16011	8972	8282	3417	52982
chr6	88977863	88978886	343535	958840	88109	21410	21225	2656	553
chr6	89250816	89252225	70196	990946	98898	12811	5593	0	14917
chr6	89598654	89599355	4807	643816	73019	17992	17990	6015	29632
chr6	89675040	89675738	24744	567433	522	1576	1556	493	0
chr6	91116851	91117728	108163	24785	109839	3428	3428	5005	11854
chr6	92661033	92662729	1391052	861196	1339686	232869	24163	11570	9541
chr6	93807476	93808244	2537495	2007639	2215185	321119	8483	9639	604
chr6	95327627	95328582	1648089	3527790	694847	170478	106744	8477	16806
chr6	98581094	98581799	741575	697401	463368	299477	45792	6156	2826
chr6	98997094	99000041	323333	279159	281575	115670	9150	3877	5307
chr6	99213915	99214265	109109	64935	67351	68051	11511	2763	10374
chr6	99415596	99416841	81648	119714	19466	19342	19852	0	463
chr6	101427717	101429315	160078	412465	97419	98393	29821	7895	61
chr6	104928782	104929803	796558	471127	376919	43833	1410	970	0
chr6	107098673	107099907	355	172686	11926	21209	12769	0	0
chr6	107168257	107170487	56649	242270	17487	7407	4153	5835	2171
chr6	107425839	107427194	32289	380858	7899	8382	8382	6310	0
chr6	107911662	107913260	189876	13679	66014	26776	26076	3519	0
