Chr	Start	End	DSBType	Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2
chr4	176356111	176357871	0	1760	414.11	0.23529	790.088	0.448913	140.814	0.0800081	414.11	790.088	17.6701	0.0100398	29.7427	0.0168992
chr4	49779906	49781848	0	1942	0	0	0	0	0	0	0	0	12.6361	0.00650674	29.7427	0.0153155
chr4	135220940	135222475	0	1535	606.635	0.395202	377.462	0.245904	508.617	0.331347	606.635	377.462	27.5995	0.0179801	49.8909	0.0325022
chr4	25796387	25797097	0	710	1029.64	1.4502	547.692	0.771397	46.8241	0.0659494	1029.64	547.692	6.94547	0.00978236	0	0
chr4	14937169	14938081	0	912	211.365	0.231759	507.625	0.556606	130.261	0.14283	211.365	507.625	11.3667	0.0124634	27.7278	0.0304033
chr4	40319503	40320433	0	930	152.011	0.163452	347.634	0.373801	339.572	0.365131	152.011	347.634	9.11229	0.00979816	15.7828	0.0169707
chr4	160180038	160181010	0	972	1007.72	1.03675	137.138	0.141089	231.633	0.238305	1007.72	137.138	17.816	0.0183292	21.0117	0.021617
chr4	106606822	106607426	0	604	1191.97	1.97346	78.2708	0.129587	0	0	1191.97	78.2708	10.3307	0.0171037	5.18098	0.00857778
chr4	102910885	102911217	0	332	0	0	141.332	0.425698	0	0	0	141.332	22.7771	0.0686056	30.894	0.0930542
chr4	18008345	18009726	0	1381	616.698	0.446559	155.309	0.112461	106.441	0.0770752	616.698	155.309	2.21059	0.00160072	0	0
chr4	75967305	75968171	0	866	896.79	1.03555	587.651	0.678581	207.081	0.239124	896.79	587.651	8.27328	0.00955344	6.71608	0.00775529
chr4	66217639	66218200	0	561	81.7895	0.145792	274.332	0.489006	26.6505	0.0475054	81.7895	274.332	2.43675	0.00434358	18.5652	0.033093
chr4	135144917	135145988	0	1071	290.605	0.27134	451.424	0.421498	110.951	0.103596	290.605	451.424	13.0738	0.0122071	10.5059	0.0098094
chr4	8494311	8495179	0	868	338.415	0.389879	473.973	0.546052	0	0	338.415	473.973	6.68283	0.00769912	7.67552	0.00884277
chr4	95111388	95113304	0	1916	909.822	0.474855	1232.09	0.643051	615.941	0.321472	909.822	1232.09	17.0208	0.0088835	29.2149	0.0152479
chr4	5308094	5309153	0	1059	105.738	0.0998469	239.668	0.226315	106.704	0.100759	105.738	239.668	8.9007	0.00840482	7.91538	0.00747439
chr4	96731421	96732844	0	1423	197.833	0.139025	478.837	0.336498	429.41	0.301764	197.833	478.837	16.532	0.0116177	21.2516	0.0149344
chr4	163978912	163979279	0	367	105.738	0.288114	0	0	0	0	105.738	0	0	0	0	0
chr4	146514054	146516627	0	2573	105.738	0.0410952	166.449	0.0646908	0	0	105.738	166.449	76.5388	0.0297469	168.094	0.0653299
chr4	72057364	72060168	0	2804	511.782	0.182519	2218.75	0.791279	572.823	0.204288	511.782	2218.75	35.0703	0.0125072	59.4853	0.0212144
chr4	73071272	73072251	0	979	561.165	0.573202	661.065	0.675245	241.516	0.246697	561.165	661.065	19.1219	0.0195321	21.1077	0.0215605
chr4	93427017	93428575	0	1558	581.212	0.37305	787.75	0.505616	332.834	0.213629	581.212	787.75	8.02523	0.00515098	8.7309	0.00560392
chr4	147170564	147171990	0	1426	1673.19	1.17334	973.695	0.682815	391.018	0.274206	1673.19	973.695	22.2226	0.0155839	29.071	0.0203864
chr4	62796210	62797411	0	1201	48.1784	0.0401152	276.153	0.229936	169.239	0.140915	48.1784	276.153	9.36033	0.00779378	29.7426	0.0247649
chr4	50263641	50264598	0	957	0	0	0	0	0	0	0	0	7.16434	0.00748625	13.4801	0.0140858
chr4	27367175	27368047	0	872	179.295	0.205614	195.194	0.223846	21.425	0.02457	179.295	195.194	4.66923	0.00535462	5.03706	0.00577645
chr4	97963573	97965283	0	1710	1020.69	0.596892	321.423	0.187967	0	0	1020.69	321.423	29.708	0.0173731	40.7762	0.0238457
chr4	18767162	18767985	0	823	309.858	0.376498	118.892	0.144462	84.4244	0.102581	309.858	118.892	8.82776	0.0107263	3.9337	0.00477971
chr4	115302273	115302792	0	519	102.48	0.197457	784.538	1.51163	76.0032	0.146442	102.48	784.538	10.4474	0.0201298	15.447	0.029763
chr4	54734710	54736402	0	1692	377.773	0.22327	1650.76	0.975628	354.626	0.20959	377.773	1650.76	17.889	0.0105727	14.9673	0.0088459
chr4	151639181	151639750	0	569	618.061	1.08622	85.5327	0.150321	86.0327	0.1512	618.061	85.5327	9.426	0.0165659	29.5508	0.0519346
chr4	55717496	55718473	0	977	176.28	0.18043	768.183	0.786267	126.784	0.129769	176.28	768.183	4.08557	0.00418175	0	0
chr4	104514616	104515386	0	770	241.194	0.313239	575.577	0.747502	87.2867	0.113359	241.194	575.577	2.99122	0.0038847	7.67552	0.00996821
chr4	50919234	50919946	0	712	0	0	0	0	0	0	0	0	0	0	0	0
chr4	36727272	36728278	0	1006	291.502	0.289763	408.746	0.406308	144.657	0.143795	291.502	408.746	14.3725	0.0142867	9.40252	0.00934644
chr4	119451785	119452452	0	667	105.738	0.158528	118.892	0.178249	0	0	105.738	118.892	5.15803	0.00773318	4.60531	0.00690452
chr4	46452125	46454718	0	2593	807.908	0.311573	825.714	0.31844	174.39	0.0672542	807.908	825.714	27.3733	0.0105566	63.3231	0.0244208
chr4	5753034	5753827	0	793	2795.42	3.52512	658.614	0.830535	200.371	0.252675	2795.42	658.614	8.53593	0.0107641	13.4322	0.0169384
chr4	181271995	181273357	0	1362	205.83	0.151123	136.698	0.100365	284.977	0.209234	205.83	136.698	25.0168	0.0183677	22.0671	0.016202
chr4	104576399	104578036	0	1637	246.407	0.150524	494.655	0.302171	362.932	0.221705	246.407	494.655	28.2488	0.0172565	49.8909	0.030477
chr4	170129043	170130026	0	983	1712.71	1.74233	510.56	0.51939	70.2263	0.0714408	1712.71	510.56	17.619	0.0179237	6.81202	0.00692983
chr4	21298413	21299770	0	1357	337.877	0.248988	657.496	0.484522	70.9885	0.0523128	337.877	657.496	20.085	0.014801	13.0484	0.00961561
chr4	126007426	126010104	0	2678	1097.78	0.409925	1417.86	0.529446	254.995	0.0952185	1097.78	1417.86	28.1467	0.0105103	37.4182	0.0139724
chr4	69333072	69334397	0	1325	264.791	0.199842	648.339	0.489313	150.289	0.113426	264.791	648.339	0	0	0	0
chr4	176160388	176161813	0	1425	190.344	0.133575	64.3131	0.045132	323.317	0.226889	190.344	64.3131	10.6006	0.00743902	13.4322	0.00942608
chr4	29964539	29966453	0	1914	557.542	0.291297	400.249	0.209116	221.9	0.115935	557.542	400.249	18.7426	0.00979236	6.71608	0.00350892
chr4	74641166	74641979	0	813	39.6851	0.0488131	231.153	0.284321	72.1785	0.0887804	39.6851	231.153	30.2405	0.0371962	30.6541	0.0377049
chr4	81737534	81739012	0	1478	1163.12	0.786957	1417.9	0.959334	221.902	0.150137	1163.12	1417.9	0	0	0	0
chr4	149156839	149157418	0	579	443.835	0.766555	1140.12	1.96912	90.624	0.156518	443.835	1140.12	7.63856	0.0131927	9.40252	0.0162392
chr4	30000945	30001531	0	586	72.9323	0.124458	133.527	0.227862	45.7792	0.0781215	72.9323	133.527	5.41339	0.00923786	0	0
chr4	109008286	109008800	0	514	304.991	0.593367	295.198	0.574315	0	0	304.991	295.198	24.1997	0.0470812	24.6576	0.047972
chr4	177441499	177441925	0	426	290.922	0.682916	557.761	1.3093	173.796	0.407973	290.922	557.761	6.29616	0.0147797	0	0
chr4	123427962	123429215	0	1253	318.264	0.254001	1633.19	1.30343	289.517	0.231059	318.264	1633.19	12.4026	0.00989834	4.07762	0.00325429
chr4	20237962	20239599	0	1637	147.477	0.0900898	174.066	0.106332	192.777	0.117762	147.477	174.066	25.367	0.015496	6.71608	0.00410268
chr4	49083433	49111272	0	27839	6308.42	0.226604	6899.27	0.247827	3793.16	0.136253	6308.42	6899.27	459.992	0.0165233	551.678	0.0198167
chr4	128904992	128905402	0	410	320.893	0.782666	0	0	0	0	320.893	0	3.82293	0.00932421	2.20671	0.00538222
chr5	13057541	13059695	0	2154	803.564	0.373057	612.672	0.284435	160.793	0.0746485	803.564	612.672	33.1077	0.0153704	45.5254	0.0211353
chr5	112499410	112500160	0	750	282.795	0.37706	942.472	1.25663	83.907	0.111876	282.795	942.472	167.071	0.222761	66.1054	0.0881406
chr5	143841606	143842228	0	622	219.749	0.353294	338.861	0.544793	199.388	0.32056	219.749	338.861	13.4751	0.0216641	0.143916	0.000231376
chr5	179554895	179556362	0	1467	477.166	0.325266	2839	1.93524	179.84	0.122591	477.166	2839	22.9084	0.0156158	22.0671	0.0150423
chr5	167234120	167235214	0	1094	369.198	0.337476	1254.76	1.14695	187.917	0.17177	369.198	1254.76	0	0	0	0
chr5	39061867	39063484	0	1617	1269.7	0.785222	226.706	0.140201	317.76	0.196512	1269.7	226.706	24.5718	0.0151959	35.4993	0.0219538
chr5	85074179	85074949	0	770	80.8112	0.10495	212.493	0.275965	103.973	0.13503	80.8112	212.493	4.64004	0.00602603	20.1483	0.0261666
chr5	25568833	25569398	0	565	278.598	0.493093	118.892	0.210429	338.953	0.599917	278.598	118.892	9.28009	0.0164249	23.0266	0.040755
chr5	171893229	171894316	0	1087	924.499	0.850505	2804.93	2.58043	299.218	0.275269	924.499	2804.93	7.87203	0.00724197	0	0
chr5	132040467	132043832	0	3365	3388.57	1.007	238.984	0.0710205	727.727	0.216264	3388.57	238.984	30.992	0.0092101	79.6336	0.0236652
chr5	56256502	56257613	0	1111	369.411	0.332503	2321.54	2.08959	245.089	0.220602	369.411	2321.54	15.7732	0.0141973	6.71608	0.00604508
chr5	122363663	122364516	0	853	897.305	1.05194	1236.39	1.44946	281.287	0.329762	897.305	1236.39	8.41189	0.00986154	14.3916	0.0168717
chr5	82767873	82769202	0	1329	596.18	0.448593	2779.39	2.09134	18968.5	14.2727	596.18	2779.39	22.8719	0.0172099	15.351	0.0115508
chr5	162024838	162025534	0	696	108.482	0.155866	151.015	0.216975	150.229	0.215847	108.482	151.015	4.08556	0.00587006	10.4099	0.0149568
chr5	86980866	86981733	0	867	179.117	0.206594	620.376	0.715543	75.1086	0.0866305	179.117	620.376	8.0909	0.00933206	6.71608	0.00774634
chr5	167154241	167156392	0	2151	784.834	0.36487	2402.61	1.11697	215.088	0.0999946	784.834	2402.61	31.0941	0.0144557	41.2559	0.0191799
chr5	22886023	22887566	0	1543	436.526	0.282908	855.587	0.554496	29.5266	0.0191358	436.526	855.587	22.8281	0.0147946	14.5355	0.0094203
chr5	32073032	32074231	0	1199	393.965	0.328578	1364.67	1.13817	150.147	0.125227	393.965	1364.67	58.1173	0.0484715	48.9314	0.0408102
chr5	55572053	55572718	0	665	208.835	0.314037	782.755	1.17708	106.959	0.16084	208.835	782.755	8.06171	0.0121229	13.4322	0.0201987
chr5	51869639	51870436	0	797	96.2332	0.120744	233.512	0.292989	1.41544	0.00177596	96.2332	233.512	6.42018	0.00805544	31.5656	0.0396055
chr5	177688187	177689282	0	1095	482.672	0.440796	884.64	0.80789	240.045	0.219219	482.672	884.64	8.27328	0.00755551	11.3694	0.010383
chr5	130213220	130214332	0	1112	211.476	0.190176	365.594	0.328772	0	0	211.476	365.594	17.101	0.0153786	14.3916	0.0129421
chr5	44843057	44844597	0	1540	142.927	0.09281	733.96	0.476597	184.585	0.119861	142.927	733.96	11.8409	0.00768886	23.986	0.0155753
chr5	8992010	8993477	0	1467	369.09	0.251595	350.475	0.238906	29.0768	0.0198206	369.09	350.475	14.1828	0.00966787	33.9642	0.0231521
chr5	105188537	105189427	0	890	469.171	0.527159	87.6482	0.0984811	453.382	0.509418	469.171	87.6482	26.5562	0.0298385	6.71608	0.00754616
chr5	27152604	27153189	0	585	160.459	0.274289	88.1785	0.150733	100.636	0.172027	160.459	88.1785	4.47224	0.00764486	26.9123	0.0460039
chr5	15757266	15757940	0	674	341.162	0.506175	520.666	0.772501	107.324	0.159234	341.162	520.666	1.56127	0.00231643	4.7972	0.00711751
chr5	173590871	173591937	0	1066	440.181	0.412927	2177.52	2.04271	441.022	0.413717	440.181	2177.52	16.1818	0.0151799	0	0
chr5	78107614	78108279	0	665	204.168	0.30702	73.1857	0.110054	98.8607	0.148663	204.168	73.1857	0	0	6.71608	0.0100994
chr5	136513811	136514425	0	614	80.0182	0.130323	1229.81	2.00296	68.8212	0.112087	80.0182	1229.81	8.92989	0.0145438	0	0
chr5	35837927	35838424	0	497	0	0	0	0	99.1072	0.199411	0	0	1.29133	0.00259826	7.67552	0.0154437
chr5	91165156	91166407	0	1251	174.957	0.139853	713.813	0.570594	85.1629	0.0680759	174.957	713.813	16.8603	0.0134774	20.4841	0.0163741
chr5	68097962	68098363	0	401	606.079	1.51142	566.192	1.41195	104.508	0.260618	606.079	566.192	1.02139	0.00254712	14.3916	0.0358893
chr5	179679533	179680326	0	793	2020.34	2.54772	154.397	0.1947	68.286	0.086111	2020.34	154.397	7.49265	0.00944848	2.83035	0.00356917
chr5	113304263	113304544	0	281	80.537	0.286609	361.825	1.28763	0	0	80.537	361.825	3.04229	0.0108267	0	0
chr5	77916294	77921103	0	4809	11550.1	2.40178	2059.01	0.428159	297.436	0.0618498	11550.1	2059.01	44.168	0.00918444	49.8909	0.0103745
chr5	37826141	37828169	0	2028	625.293	0.30833	3345.77	1.64979	233.431	0.115104	625.293	3345.77	0	0	0	0
chr5	40962654	40964425	0	1771	456.134	0.257557	1037.65	0.585914	411.05	0.232101	456.134	1037.65	28.8908	0.0163133	0	0
chr5	103485127	103486879	0	1752	238.119	0.135913	66.3228	0.0378555	110.951	0.0633283	238.119	66.3228	29.6496	0.0169233	26.4806	0.0151145
chr5	52303582	52305632	0	2050	784.569	0.382717	2276.39	1.11043	458.686	0.223749	784.569	2276.39	35.0265	0.0170861	21.1077	0.0102964
chr5	15587334	15587967	0	633	95.1199	0.150268	166.103	0.262406	53.6744	0.0847936	95.1199	166.103	20.53	0.0324329	10.5538	0.0166727
chr5	2325842	2328045	0	2203	323.639	0.146908	443.497	0.201315	125.019	0.0567493	323.639	443.497	31.313	0.0142138	37.4182	0.0169851
chr5	17251457	17252624	0	1167	754.12	0.646204	469.594	0.402394	97.7714	0.0837801	754.12	469.594	16.6925	0.0143038	27.8238	0.0238421
chr5	98355207	98357367	0	2160	1012.62	0.468806	613.011	0.283801	559.402	0.258983	1012.62	613.011	11.2353	0.00520154	9.69034	0.00448627
chr5	164350680	164351972	0	1292	159.226	0.12324	118.892	0.092022	0	0	159.226	118.892	71.1474	0.0550676	70.4229	0.0545069
chr5	127731795	127733369	0	1574	665.859	0.423036	925.623	0.588071	565.884	0.35952	665.859	925.623	26.9064	0.0170943	18.6131	0.0118254
chr5	108093660	108094579	0	919	1739.29	1.8926	705.225	0.767383	368.129	0.400576	1739.29	705.225	24.5061	0.0266661	34.6838	0.0377408
chr5	29820915	29824059	0	3144	603.982	0.192106	347.423	0.110503	383.116	0.121856	603.982	347.423	34.9535	0.0111175	23.8901	0.00759862
chr5	2389040	2389976	0	936	141.169	0.150821	431.777	0.461301	291.24	0.311153	141.169	431.777	2.33461	0.00249424	0	0
chr5	6249926	6251412	0	1486	326.794	0.219915	2594.45	1.74593	77.1088	0.0518902	326.794	2594.45	2.79424	0.00188038	17.3179	0.011654
chr5	81690554	81691306	0	752	177.645	0.23623	483.76	0.643298	114.706	0.152535	177.645	483.76	26.0018	0.0345768	24.3698	0.0324066
chr5	180077227	180077872	0	645	225.339	0.349362	717.165	1.11188	5438.13	8.43121	225.339	717.165	40.5785	0.0629124	36.5547	0.0566739
chr5	136463146	136464259	0	1113	393.929	0.353935	1208.12	1.08546	124.28	0.111662	393.929	1208.12	24.2362	0.0217756	28.5913	0.0256885
chr5	150033084	150034409	0	1325	2079.68	1.56957	850.466	0.641861	184.443	0.139202	2079.68	850.466	14.5986	0.0110178	36.4587	0.027516
chr5	8153978	8155212	0	1234	487.306	0.394899	1429.45	1.15839	105.438	0.0854438	487.306	1429.45	24.3237	0.0197113	39.5769	0.032072
chr5	84235895	84237902	0	2007	260.17	0.129631	70.2903	0.0350226	330.689	0.164768	260.17	70.2903	24.5937	0.012254	20.1482	0.010039
chr5	177185688	177186569	0	881	0	0	0	0	0	0	0	0	0.87548	0.000993735	0	0
chr5	23911244	23912669	0	1425	123.092	0.0863802	105.502	0.0740365	221.884	0.155708	123.092	105.502	20.136	0.0141305	23.986	0.0168323
chr5	76911506	76911868	0	362	0	0	0	0	36.4521	0.100696	0	0	0.605541	0.00167276	0	0
chr5	97877514	97878285	0	771	0	0	118.909	0.154227	0	0	0	118.909	14.3287	0.0185845	9.06671	0.0117597
chr5	3009267	3009916	0	649	227.949	0.351231	176.836	0.272475	0	0	227.949	176.836	7.63126	0.0117585	7.67552	0.0118267
chr5	112749434	112750361	0	927	0	0	0	0	0	0	0	0	3.72809	0.00402167	13.9599	0.0150592
chr5	8127410	8128422	0	1012	219.852	0.217245	222.904	0.220261	114.095	0.112743	219.852	222.904	6.98924	0.00690637	13.2882	0.0131307
chr5	94606701	94607504	0	803	176.003	0.219182	692.021	0.861794	0	0	176.003	692.021	14.4381	0.0179802	42.839	0.0533487
chr5	135013179	135015757	0	2578	1941.77	0.753209	4304.37	1.66966	571.037	0.221504	1941.77	4304.37	27.2128	0.0105558	15.351	0.00595463
chr5	121431673	121435520	0	3847	1214.86	0.315793	3350.07	0.870826	497.113	0.129221	1214.86	3350.07	31.7653	0.00825717	62.3636	0.016211
chr5	172522996	172524120	0	1124	1223.88	1.08886	529.992	0.471523	404.945	0.360271	1223.88	529.992	32.6992	0.0290918	14.3916	0.0128039
chr5	15423532	15424769	0	1237	221.145	0.178775	806.751	0.652183	101.754	0.0822587	221.145	806.751	2.1887	0.00176936	23.0266	0.0186148
chr5	162394328	162397985	0	3657	1389.2	0.379875	1109.22	0.303314	754.227	0.206242	1389.2	1109.22	63.6766	0.0174122	61.8839	0.016922
chr5	95092863	95094490	0	1627	3206.75	1.97096	392.113	0.241004	160.227	0.09848	3206.75	392.113	21.4857	0.0132057	69.7993	0.0429006
chr5	91226587	91227404	0	817	465.384	0.569625	1277.53	1.56368	228.299	0.279436	465.384	1277.53	12.9279	0.0158236	27.8238	0.034056
chr5	177981662	177983215	0	1553	1225.07	0.788844	3350.44	2.1574	609.27	0.392318	1225.07	3350.44	19.3919	0.0124867	49.5551	0.0319093
chr5	97418705	97420180	0	1475	211.477	0.143374	356.703	0.241833	0	0	211.477	356.703	16.4153	0.011129	21.1077	0.0143103
chr5	108478044	108479135	0	1091	320.613	0.293871	663.855	0.608483	215.278	0.197322	320.613	663.855	19.8442	0.018189	23.5063	0.0215456
chr5	118921081	118921602	0	521	48.1882	0.0924917	542.244	1.04077	0	0	48.1882	542.244	3.15172	0.00604937	0	0
chr5	104353597	104354720	0	1123	63.7896	0.0568028	224.786	0.200166	107.917	0.0960972	63.7896	224.786	17.495	0.0155788	14.0078	0.0124736
chr5	55294580	55295370	0	790	306.027	0.387375	314.508	0.398111	233.703	0.295826	306.027	314.508	12.855	0.0162721	7.67552	0.00971585
chr5	69598954	69599404	0	450	0	0	0	0	0	0	0	0	4.74218	0.0105382	0	0
chr5	157673984	157674355	0	371	102.76	0.27698	183.595	0.494866	0	0	102.76	183.595	0	0	0	0
chr5	57683620	57684614	0	994	0	0	0	0	0	0	0	0	18.779	0.0188924	37.4182	0.037644
chr5	75848880	75850231	0	1351	492.377	0.364454	456.81	0.338128	304.004	0.225022	492.377	456.81	11.4688	0.00848911	45.0937	0.033378
chr5	58449279	58451526	0	2247	719.074	0.320015	1058.72	0.47117	167.635	0.0746038	719.074	1058.72	17.0791	0.00760086	40.2965	0.0179335
chr5	80345059	80346166	0	1107	307.165	0.277475	814.177	0.735481	230.228	0.207974	307.165	814.177	8.14196	0.00735498	13.3362	0.0120472
chr5	31396766	31397407	0	641	317.214	0.494874	330.943	0.516292	0	0	317.214	330.943	69.8924	0.109037	21.2036	0.033079
chr5	51066575	51068663	0	2088	474.543	0.227271	483.383	0.231505	315.794	0.151242	474.543	483.383	25.5202	0.0122223	29.7426	0.0142446
chr5	88499037	88499805	0	768	529.186	0.689045	493.266	0.642274	150.153	0.195512	529.186	493.266	8.82046	0.011485	21.1077	0.027484
chr5	139132133	139132694	0	561	241.929	0.431246	991.267	1.76696	182.938	0.326093	241.929	991.267	9.78349	0.0174394	34.3	0.0611408
chr5	47337003	47337648	0	645	0	0	0	0	0	0	0	0	13.0228	0.0201903	46.293	0.0717721
chr5	135909753	135910984	0	1231	375.091	0.304704	1228.06	0.997611	165.689	0.134597	375.091	1228.06	16.3933	0.0133171	16.8861	0.0137174
chr5	58627851	58629481	0	1630	945.682	0.580173	2686.93	1.64842	240.255	0.147396	945.682	2686.93	0	0	0	0
chr5	145214517	145215901	0	1384	1083.53	0.782901	3779.02	2.7305	1624.33	1.17365	1083.53	3779.02	11.8482	0.00856081	13.4322	0.00970532
chr5	162418493	162424155	0	5662	1658.24	0.292872	1800.22	0.317948	441.176	0.0779187	1658.24	1800.22	44.0658	0.00778273	73.8769	0.0130478
chr5	13961497	13962463	0	966	446.241	0.461947	911.305	0.94338	0	0	446.241	911.305	87.5699	0.0906521	69.4155	0.0718587
chr5	176841400	176842809	0	1409	253.615	0.179996	547.887	0.388848	107.611	0.0763742	253.615	547.887	6.85792	0.00486723	13.8159	0.00980549
chr5	99609406	99610116	0	710	317.214	0.446781	886.783	1.24899	110.951	0.156269	317.214	886.783	20.136	0.0283606	38.5695	0.0543233
chr5	148974677	148975342	0	665	255.846	0.384731	60.3689	0.0907802	0	0	255.846	60.3689	5.70521	0.00857926	4.50937	0.006781
chr5	140857285	140858421	0	1136	2231.39	1.96425	1695.76	1.49274	4062.52	3.57616	2231.39	1695.76	5.8876	0.00518274	13.4322	0.0118241
chr5	114716614	114717671	0	1057	342.269	0.323812	490.232	0.463795	346.919	0.328211	342.269	490.232	13.0155	0.0123136	27.2961	0.0258241
chr5	164398209	164398594	0	385	317.215	0.823934	356.683	0.926449	0	0	317.215	356.683	5.80735	0.015084	0	0
chr5	122336353	122338218	0	1865	1406.89	0.754365	1423.41	0.763224	323.263	0.173331	1406.89	1423.41	0	0	0	0
chr5	52393690	52394564	0	874	1324.06	1.51494	214.895	0.245875	19.8947	0.0227628	1324.06	214.895	4.91728	0.00562618	6.71608	0.0076843
chr5	74709536	74712453	0	2917	5642.23	1.93426	176.468	0.0604962	663.173	0.227348	5642.23	176.468	52.1275	0.0178703	81.4085	0.0279083
chr5	142902227	142903833	0	1606	733.953	0.457007	1252.3	0.779762	72.8464	0.0453589	733.953	1252.3	14.1682	0.00882202	1.15133	0.000716892
chr5	149812395	149812883	0	488	0	0	187.086	0.383372	226.033	0.463182	0	187.086	5.97515	0.0122442	13.2882	0.02723
chr5	25771793	25772856	0	1063	614.372	0.577961	262.949	0.247365	190.282	0.179005	614.372	262.949	3.37789	0.0031777	6.71608	0.00631804
chr5	104407521	104408756	0	1235	151.532	0.122698	190.604	0.154335	109.381	0.0885674	151.532	190.604	35.8144	0.0289995	32.2852	0.0261418
chr5	96750205	96751266	0	1061	757.965	0.714387	490.842	0.462623	524.618	0.494456	757.965	490.842	16.5685	0.0156159	18.7571	0.0176787
chr5	81066373	81067446	0	1073	510.479	0.47575	853.901	0.795807	303.494	0.282846	510.479	853.901	27.8111	0.025919	58.7177	0.054723
chr5	174006475	174008140	0	1665	345.226	0.207343	2065.87	1.24076	201.164	0.120819	345.226	2065.87	32.4292	0.019477	53.7766	0.0322983
chr5	73508929	73510557	0	1628	974.591	0.598643	1656.81	1.0177	528.811	0.324822	974.591	1656.81	16.7144	0.0102668	35.8351	0.0220117
chr5	138749993	138751591	0	1598	2500.53	1.56479	276.834	0.173238	518.83	0.324674	2500.53	276.834	20.5008	0.012829	66.2014	0.0414277
chr5	68940095	68940407	0	312	0	0	0	0	0	0	0	0	0	0	0	0
chr5	155457680	155460122	0	2442	454.795	0.186239	1631.24	0.667995	62.3329	0.0255254	454.795	1631.24	20.3038	0.00831443	35.7391	0.0146352
