Chr	Start	End	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
chr6	54649688	54650511	1279915	414012	989163	356264	14305	2355	8789
chr6	56176879	56177625	145421	1941203	93849	46579	1971	1974	21663
chr6	57816357	57817493	571146	3580681	469809	407883	119553	134761	4985
chr6	58628736	58629940	1383525	4366409	341072	315552	111762	14438	28513
chr6	61785096	61786119	2503843	1210230	1209392	1209917	770919	141893	218326
chr6	62942186	62943101	1346861	53248	52410	52935	50744	1971	8470
chr6	65021828	65022978	598800	2025232	48941	45344	45324	17886	0
chr6	68231172	68231618	2196021	1112527	605963	97698	27538	19467	8736
chr6	70320644	70321260	106379	670286	183636	20393	19636	4295	4085
chr6	71224088	71225480	30207	145937	50894	22636	4940	0	39953
chr6	73610080	73611395	373748	717352	160190	160012	75276	6402	33316
chr6	75442300	75443177	504221	469456	509083	75868	9579	0	13170
chr6	75741376	75741994	205404	170639	210266	105700	33272	2824	8538
chr6	77030011	77030820	405304	1114930	384784	393593	82105	526	0
chr6	78097036	78098179	1472329	76632	77640	1460618	53074	11753	1146
chr6	78614761	78615941	1034389	439829	430475	961235	50137	4914	7425
chr6	78728257	78728855	921475	553325	543971	848321	32260	6742	5113
chr6	79958522	79959680	45306	381929	13739	13958	76	0	0
chr6	80447306	80447940	272169	105579	39279	39876	27159	2027	46173
chr6	80578424	80579576	140533	75296	18	0	0	0	27609
chr6	81478990	81481735	744363	821881	661403	314938	59521	0	0
chr6	81629727	81631702	895100	972618	812140	465675	88323	8315	2102
chr6	83845064	83847862	0	715637	47559	55074	29689	0	15704
chr6	84197409	84198514	290914	364985	293079	52965	19723	13200	0
chr6	85595158	85596550	581714	246776	561645	154713	48713	5005	4107
chr6	90078000	90079175	19915	163996	7133	10736	2721	0	6417
chr6	90787339	90787922	205916	7155	206034	2814	2794	604	36048
chr6	93600398	93600955	2330417	1800561	2279051	528408	79554	2713	429
chr6	94402450	94402973	2573698	2602613	1620456	272939	14520	0	0
chr6	94783929	94785038	2191633	2984092	1238391	327023	21922	1969	0
chr6	94926891	94928486	2048185	3127054	1094943	183575	6051	9191	692
chr6	100574924	100575962	381164	292770	100422	43514	0	97	2439
chr6	102162327	102163368	894688	320411	832029	833003	272551	2440	16191
chr6	102605275	102605876	1337636	763359	1274977	1275951	6162	2058	1548
chr6	102934488	102935454	1666849	1092572	1604190	1605164	322302	12483	7233
chr6	104624662	104625658	1100703	775272	681064	112187	84396	0	6147
chr6	105783892	105785357	3819	142679	64245	65639	29188	6828	4171
chr6	106385574	106386725	150469	31868	42182	53671	42491	1384	14979
chr6	110789737	110790760	151962	5855	52851	58620	6746	0	15493
chr6	112213692	112215500	179032	263219	18321	18928	18928	6243	0
chr6	112268992	112269431	128398	216143	73621	48858	4908	4271	0
chr6	113608483	113609656	323047	823775	339601	0	0	4389	16663
chr6	113756052	113757522	175181	675909	191735	52648	52628	8280	37109
chr6	116479154	116479764	17808	669792	54469	56850	7092	4945	18416
chr6	117591874	117593567	214603	1672	4354	32050	4790	2234	27172
chr6	118135379	118136762	102501	24357	54908	42495	2911	542	12809
chr6	118298070	118299677	265192	68656	68739	205186	835	527	20305
chr6	119601453	119602052	50806	1000577	33773	33444	10790	4055	0
chr6	123458407	123459165	683339	358063	347023	206118	51806	23209	6804
chr6	123650565	123651088	875497	550221	325498	398276	12561	0	0
chr6	127218878	127220311	386477	219022	219029	93235	93214	842	67980
chr6	131282501	131282918	61830	174232	99430	75685	17	1704	0
chr6	135450179	135451238	55808	588897	14387	360	0	445	0
chr6	136056356	136057214	496457	98478	144160	82952	7273	6722	24077
chr6	141804319	141805017	682886	2671746	0	0	0	440	0
chr6	142538421	142539293	367	2067820	68362	28983	28363	3220	0
chr6	142940792	142942415	130675	1664698	176995	50591	15013	6251	21152
chr6	147333424	147334253	232700	435357	154354	154544	61620	6397	342
chr6	147680997	147682732	15963	86878	37255	37153	22564	4720	28091
chr6	156138275	156139935	506546	29939	155047	188567	22130	0	38535
chr6	156188682	156189508	556953	18690	105474	238974	14208	2476	0
chr6	156778443	156779324	338555	18776	60288	6012	5972	6635	6476
chr6	161024078	161024912	408145	212542	82018	79574	64164	24116	17401
chr6	161948269	161952793	267064	76880	252589	12335	4543	5139	40216
chr6	162579518	162580692	898313	708129	567427	568144	106948	328	0
chr6	163724393	163725093	153835	1853004	101803	109903	51103	3644	1283
chr6	165304417	165305683	1264181	937357	30652	35493	35473	0	19633
chr6	165977602	165978984	590880	264056	599772	285083	6452	0	0
chr6	166026096	166027349	542515	215691	551407	236718	40512	8876	624
chr6	167136019	167137178	203407	29566	65235	94955	15250	3774	0
chr7	856127	857349	5302	283665	0	0	0	608	15878
chr7	1229463	1229942	24292	4057	13242	12539	12559	2183	28832
chr7	2712176	2712484	10549	495718	15232	1367	1372	1337	0
chr7	2958574	2959564	0	248638	23885	15690	15670	1886	0
chr7	3715294	3715668	634160	249217	374188	78122	33843	1790	6917
chr7	4212921	4213349	537903	746844	439411	437260	134095	23164	1527
chr7	4331810	4332561	418691	865733	320199	318048	14883	1401	2391
chr7	7807596	7808556	160687	338065	5134	20700	2292	0	21564
chr7	8321185	8321772	194203	154781	18826	14004	14004	3834	24322
chr7	8556023	8556663	429041	79352	128452	79239	19668	5207	4193
chr7	8861122	8863463	734140	384451	433551	181518	152086	0	39600
chr7	10793995	10796410	175332	499850	181897	47296	23146	4684	6411
chr7	11767331	11768408	653968	102750	103172	1167	1147	5975	9605
chr7	13024578	13025173	1911215	1153240	72075	120599	0	0	38765
chr7	13192932	13193854	2079569	1321594	95432	288953	43768	6832	4572
chr7	13204940	13205441	2091577	1333602	107440	300961	55776	3960	88
chr7	14747533	14748014	2603580	1903196	262333	487760	6042	6851	17837
chr7	15248463	15249107	2102487	1402103	237779	988690	42427	9025	424
chr7	15930787	15931591	1420003	719619	528821	728085	179305	1315	0
chr7	16877209	16881840	469754	0	83424	166956	8956	2561	36460
chr7	17218580	17224440	127154	337038	49315	655	716	0	22577
chr7	19835783	19836752	97507	22733	87029	41359	23001	1962	10309
chr7	20938946	20939291	556018	100033	100465	300580	14366	3487	52943
chr7	21869646	21870111	72610	76882	67629	62309	62442	14477	29068
chr7	21885700	21886344	56377	92936	51396	78363	51832	818	12835
chr7	22615924	22616726	235013	461	12426	63210	7170	3489	10566
chr7	23382340	23382937	373	596030	2987	10019	3099	3079	888
chr7	25026176	25027207	94044	279570	4244	6252	4732	412	0
chr7	25480729	25481813	318275	18314	54642	13607	54245	0	9311
chr7	26156147	26157065	61044	106235	0	34651	14603	0	0
chr7	26543072	26544227	136275	7536	104159	104248	34532	2352	0
chr7	28458819	28459458	633348	8166	7767	9835	595	0	0
chr7	35855456	35856174	11393	212968	12202	14052	8648	4130	23196
chr7	36471952	36473339	5718	182336	39995	42133	39837	6798	1811
chr7	36940875	36946217	0	153800	44104	44719	2358	1865	0
chr7	37000241	37000813	23201	213166	9621	9157	9117	3715	0
chr7	38732178	38733753	27547	10089	213982	132332	20394	0	14645
chr7	40360562	40361365	227762	95868	185560	88118	9378	6940	13731
chr7	45641235	45642376	5073	262333	24767	166200	25931	6832	12896
chr7	46895822	46897189	582017	256641	396441	63448	22927	547	12550
chr7	47289797	47290265	188941	3936	3365	3691	3031	1540	0
chr7	48599810	48600599	582126	272611	470144	71697	71717	12644	0
chr7	48863069	48863918	845385	204694	733403	159146	100137	676	31718
chr7	50060177	50061203	298056	134324	47387	1495	753	1123	52853
chr7	50141712	50142217	217042	215859	8756	39826	8788	6089	7582
chr7	51108744	51109812	595535	20672	589980	120704	22660	694	4996
chr7	52402918	52404305	1889709	1152235	1884154	1172254	60634	15667	10222
chr7	53101908	53102899	1713601	1851225	1722305	1724037	400	15457	23787
chr7	56975691	56977325	803714	5725008	800922	347081	25407	195863	42676
chr7	57867774	57868680	1695797	6479648	1693005	437783	122447	59965	0
chr7	60906399	60907519	2889848	3440809	2478732	2479177	1568248	850660	153612
chr7	61171360	61172124	2625243	3176204	2214127	2214572	1303643	586055	78311
chr7	62022170	62022848	1774519	2325480	1363403	1363848	452919	21244	18035
chr7	63347343	63348269	449098	1000059	37982	38427	12267	38376	0
chr7	66537440	66539356	110917	2188300	74807	54920	54590	701	7183
chr7	67651381	67651968	844234	1243704	882859	128867	9120	5261	0
chr7	68306302	68307922	1499155	587750	722153	137031	12493	18794	28956
chr7	68435593	68437040	1628446	458632	593035	7913	136191	1440	6275
chr7	69334693	69338125	826097	438831	16604	4591	4589	0	16872
chr7	70000269	70003563	160659	290871	56983	57333	6673	7226	56551
chr7	70152891	70153616	10606	140818	4965	5160	5300	0	0
chr7	71245507	71246797	987508	950863	971114	28143	5899	0	6031
chr7	71831659	71832727	443850	1203067	465164	36029	29195	0	16927
chr7	72144677	72145133	131444	890661	152758	2709	2400	71933	85444
chr7	73049987	73050677	41949	6688	11590	28443	97	0	4029
chr7	73139271	73140108	10176	95972	4854	13128	68	29	0
chr7	73283685	73284260	132384	5009	13319	13569	13581	1362	0
chr7	75251478	75252043	59292	199590	15653	40293	794	356	8833
chr7	75774819	75776248	77675	85065	19288	19648	19648	14594	0
chr7	75883776	75884604	69319	22182	11666	5214	5032	4332	1996
chr7	76481907	76484416	346319	568537	225386	267240	0	257681	4272
chr7	77517335	77518431	32534	122430	53297	16785	152	1506	34613
chr7	81964444	81966007	4479643	107859	106587	47369	30522	4864	19519
chr7	83332095	83332910	3461344	1258111	53796	1318571	26816	6153	0
chr7	84097741	84098809	2695445	2023757	273159	717291	7927	843	0
chr7	84290038	84290811	2503443	1980994	363958	525289	1833	11305	77363
chr7	84326801	84329526	2464728	1942279	325243	486574	12782	329	40555
chr7	84524876	84525301	2268953	1746504	129468	290799	14838	14216	5215
chr7	86045473	86046508	747746	225297	641523	181229	52588	8523	0
chr7	86579193	86579975	214279	125837	108056	529	0	0	219
chr7	86856634	86857629	15391	403278	6028	6610	6650	0	14667
chr7	87238648	87241117	160727	785292	8430	9824	8344	1347	5496
chr7	87449471	87451049	27748	996115	52035	54587	21849	2246	25880
chr7	90135900	90136951	93410	87996	87812	78529	15916	3952	51138
chr7	100637298	100638388	15908	26157	21053	22388	21508	14554	0
chr7	101962636	101963130	312	513922	11611	12132	12152	593	58408
chr7	102432973	102433795	20247	652372	43054	41761	16009	20374	9766
chr7	105069437	105080492	42095	296117	39438	0	0	0	0
chr7	108812903	108814741	592592	1170415	600358	602699	87235	814	0
chr7	108900256	108901791	679945	1257768	687711	690052	185	15740	6170
chr7	109659251	109660360	1438940	2016763	1117624	93189	11571	1222	13345
chr7	112631748	112633059	55153	91479	50867	8665	8924	16497	35678
chr7	114458211	114458892	124087	1684500	97432	14184	14244	845	10094
chr7	114561041	114563984	18995	1579408	0	7252	0	0	24028
chr7	115536266	115537288	347220	606104	255665	68502	13508	149	10113
chr7	117785713	117786642	915321	272976	36297	37434	2414	7014	50720
chr7	124347415	124348730	149139	52712	56696	147666	43731	2019	0
chr7	125559115	125559949	1029397	1157434	357496	191623	33290	15622	47527
chr7	125926647	125929401	1061351	955479	121780	161135	31920	9884	3808
chr7	127076775	127080910	49258	112363	43102	43596	5826	4331	2657
chr7	128118784	128120924	19203	192605	1075	1920	1371	1855	7132
chr7	128209583	128210654	69343	102875	36909	1212	37079	31664	0
chr7	128244961	128245772	104721	67757	72287	3429	3429	3279	0
chr7	129102498	129103209	1006	315587	27135	5277	5287	4895	7768
chr7	129919713	129920725	77776	484892	69546	29203	29191	8108	0
chr7	131188326	131190805	34000	49411	16340	50271	1846	0	9686
chr7	138039925	138041220	149101	354912	102957	103516	2082	5474	15279
chr7	138125144	138126055	64266	270077	18122	18681	18721	3180	4151
chr7	138260989	138262805	10710	133327	113906	30298	10805	0	12395
chr7	143544249	143544953	453943	62055	10438	37503	37483	141	46093
chr7	146991928	146993219	1419108	1042446	1043346	126119	13080	4272	28561
chr7	147396155	147398308	1014019	637357	638257	276669	27872	8295	16385
chr7	147697366	147698382	713945	337283	338183	261560	18542	0	0
chr7	150635182	150636136	94331	17827	35300	32720	24000	0	3694
chr7	153509452	153510000	955891	1111323	1050433	281649	142147	48541	0
chr7	153541214	153542045	987653	1079278	1082195	313411	173909	16496	838
chr7	154509892	154512367	223469	108956	146687	117109	23689	212	14833
chr7	154760599	154761749	0	139085	31657	33042	32667	3688	34845
chr7	157510279	157514378	300894	640490	148261	330075	61030	5701	0
chr8	2003563	2004250	281591	299533	31219	24639	24566	3098	0
chr8	2984527	2985514	278942	1280497	392481	316	83701	0	4922
chr8	4780907	4782559	1486055	1928021	1436062	541656	7631	0	6778
chr8	5436863	5440826	827788	1269754	777795	112500	153326	4094	8080
chr8	5677672	5678782	589832	1031798	539839	353309	38154	6486	0
chr8	6249593	6250192	18422	460388	12591	13844	13844	13446	10819
chr8	6659106	6660843	42895	49737	31031	602	602	560	418
chr8	7147625	7152397	531414	227936	60110	60299	60299	60367	343952
chr8	7410668	7411852	763215	490979	197800	197824	155104	197610	606995
chr8	7519655	7520377	654690	599966	306787	306811	250719	306597	593234
chr8	7879978	7881916	293151	698856	202951	203526	4060	223499	231695
chr8	8980346	8981655	104848	67145	11786	12161	12181	11840	3819
chr8	9970579	9971816	335290	187976	57350	57405	32833	4519	0
chr8	12584488	12592377	0	739350	15282	159	124	0	0
chr8	13118671	13119642	526421	1273533	127878	14389	14414	875	49745
chr8	13484166	13485101	891916	1639028	493373	100377	11747	561	0
chr8	15148627	15149603	1940266	3303489	1863306	86413	2583	6988	0
chr8	15192533	15193755	1896114	3347395	1819154	42261	42301	4296	5809
chr8	17419977	17420501	268419	1764908	13006	13980	13995	190	7600
chr8	18409035	18410603	328822	774806	340695	11913	11713	1614	20956
chr8	18959641	18960232	718557	225177	535043	25457	25464	4504	2312
chr8	20093390	20095800	13866	13809	30499	38466	3786	2081	1137
chr8	21253189	21254685	579186	10633	89332	24735	24965	0	0
chr8	21997105	21998045	495	5949	0	771	791	0	0
chr8	25500496	25502144	135495	291432	182122	64466	40052	1369	1629
chr8	26553844	26554774	37728	43835	116284	40620	3024	836	0
chr8	34009126	34010310	591152	551158	551703	127891	42457	2337	0
chr8	34013714	34014456	595740	555746	556291	132479	38311	773	0
chr8	34285235	34285788	867261	827267	827812	404000	232320	4481	1900
chr8	36178171	36180528	1417223	1228832	821617	42107	49692	12106	11329
chr8	36705562	36706119	891632	703241	296026	10437	10437	10452	0
chr8	37622151	37623341	9375	31985	769	2027	2007	1057	33349
chr8	37836921	37837615	81738	180950	18428	16281	12787	11968	2760
chr8	39605271	39606703	688255	303348	190626	99593	17315	12955	129711
chr8	43801432	43802505	745432	699153	668881	665248	665248	23949	35348
chr8	46214537	46216787	1975663	1882550	1612449	1612649	1312189	684916	765819
chr8	46257494	46257860	1934590	1841477	1571376	1571576	1271116	643843	724746
chr8	49362998	49363834	397495	18915	62918	63302	53494	22662	5576
chr8	49752475	49753363	786972	263231	322114	85033	51099	5637	28883
chr8	51015392	51016158	1725641	1526148	1585031	294698	24808	6498	273
chr8	53774149	53775079	203638	30758	78861	22985	22985	9394	24218
chr8	55097679	55098395	33848	108731	18765	38460	6031	1386	2900
chr8	58832402	58833581	113074	181304	73057	46698	73495	5619	15071
chr8	59241175	59241904	115031	188704	6352	6691	6691	9915	0
chr8	61067051	61067447	371349	138335	125828	18121	18167	17103	0
chr8	62106254	62107236	227922	519234	53741	54390	54410	15381	0
chr8	63022226	63023118	1066648	138965	394578	324721	6730	1161	0
chr8	66887161	66895388	148707	76835	0	0	0	0	12118
chr8	68070073	68071201	16442	194715	91904	37495	37472	18798	8558
chr8	68980503	68981297	731556	82421	115570	45761	45779	744	7910
chr8	71907386	71909309	338154	329578	262054	159870	30121	1326	69110
chr8	75163846	75164451	270103	5397	68599	43645	31320	17147	37726
chr8	76538856	76539869	1344925	1293262	65242	65932	41066	8276	51586
chr8	79596150	79597379	20243	925587	16932	9757	9797	0	8254
chr8	80624803	80636037	243808	101707	41036	15759	13939	0	0
chr8	80887846	80888601	7869	276482	40484	17397	15082	11131	26324
chr8	83240263	83241286	613972	906467	485145	69759	20197	4218	4697
chr8	85441574	85442671	683724	3107778	153318	95805	47626	13335	0
chr8	85703754	85713491	412904	3369958	107505	26630	26179	0	0
chr8	86861263	86862037	526810	2476376	484509	287789	183499	3605	49028
chr8	87214111	87223858	164989	2114555	130257	130798	76547	12781	21809
chr8	87241227	87248081	140766	2090332	106034	106575	57303	962	48925
chr8	88648012	88649464	1075620	688949	746731	347739	68904	3270	1512
chr8	91094438	91095816	51946	1755887	79245	80254	0	570	26113
chr8	91152619	91153775	110127	1814068	137426	44861	41653	1022	57962
chr8	93209291	93210898	1081135	453312	766088	73898	47790	0	8986
chr8	95967013	95968002	2449	312043	3512	5249	4594	4145	4010
chr8	96423253	96425024	256027	26760	140494	141129	2709	4925	42218
chr8	97286972	97287550	1119	112420	6079	9928	9928	2628	0
chr8	99303928	99304790	9307	40166	269	1106	1166	1632	2779
chr8	100342515	100343888	60211	997441	167122	116928	7031	0	82932
chr8	103018810	103019442	35247	423925	31208	37934	17726	6083	3974
chr8	103082359	103082993	27527	487474	52017	24835	24855	2024	0
chr8	103428677	103430348	14811	723096	2966	3513	3533	5560	14420
chr8	103794445	103796076	41733	357368	22186	0	0	0	29426
chr8	103996953	103997555	62267	155889	4288	4784	4809	1079	0
chr8	104348713	104349891	55639	89890	33461	0	0	11477	50804
chr8	104849393	104850110	392216	335708	335268	33606	26226	7731	7458
chr8	106003337	106004491	1546160	499911	401232	325633	8402	618	665
chr8	106458876	106459538	1259807	955450	822337	692196	5779	4676	28853
chr8	108467300	108469797	741878	2963874	39433	322339	18392	1259	11885
chr8	115995506	115996492	1659342	1546408	200877	201305	6369	3610	2061
chr8	117203933	117212657	443177	1427990	247688	247617	80398	7498	0
chr8	118714290	118715870	394481	73476	179809	9293	9395	1637	782
chr8	119712880	119715694	365408	337583	78088	40302	9002	568	4079
chr8	120199918	120200443	568645	146472	235262	144209	9033	4037	18872
