"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21"
"1302" "1" "547" "0" "0" "68.3631" "0.124978" "0" "0" "69" "0.126143" "1.71448" "0.00313433" "14.0078" "0.0256085" "13819" "686" "76930" "54303" "297085" "1205803" "1458646"
"1303" "1" "539" "14.9634" "0.0277614" "237.812" "0.44121" "0" "0" "88" "0.163265" "5.40609" "0.0100298" "3.45398" "0.00640813" "29493" "2825" "107787" "16127" "510968" "997516" "1244782"
"1304" "1" "956" "129.644" "0.135611" "118.892" "0.124364" "0" "0" "477" "0.498954" "4.78596" "0.00500623" "7.67552" "0.00802879" "7180" "5862" "335686" "178158" "767904" "553167" "800433"
"1305" "1" "1024" "0" "0" "64.3856" "0.0628766" "0" "0" "252.8" "0.246875" "14.1098" "0.0137791" "7.67552" "0.00749563" "14738" "9286" "391898" "160312" "712025" "497288" "744554"
"1306" "1" "957" "31.2616" "0.0326663" "237.796" "0.24848" "259.389" "0.271044" "21.1" "0.0220481" "7.97416" "0.00833246" "37.658" "0.0393501" "7805" "5089" "412162" "138762" "690475" "475738" "723004"
"1307" "1" "591" "0" "0" "166.449" "0.28164" "110.951" "0.187735" "0" "0" "1.53939" "0.00260471" "0" "0" "1787" "2077" "71276" "50388" "156386" "609440" "235450"
"1308" "1" "526" "105.738" "0.201023" "118.892" "0.226031" "14.5384" "0.0276396" "0" "0" "6.06999" "0.0115399" "0" "0" "17005" "14334" "16249" "16237" "69441" "69231" "111819"
"1309" "1" "838" "209.836" "0.250401" "397.944" "0.474873" "326.422" "0.389525" "586.9" "0.700358" "4.36281" "0.00520621" "13.0484" "0.0155709" "49719" "7142" "7722" "7746" "34351" "272738" "107512"
"1310" "1" "586" "0" "0" "31.422" "0.0536212" "19.3952" "0.0330976" "34.1" "0.0618875" "4.90268" "0.00836635" "6.71608" "0.0114609" "27471" "9611" "124647" "2228" "505493" "225189" "520856"
"1311" "1" "688" "103.82" "0.150902" "215.986" "0.313933" "103.973" "0.151124" "9.5" "0.0138081" "3.04959" "0.00443254" "7.67552" "0.0111563" "0" "4027" "11797" "931" "668414" "62285" "683777"
"1312" "1" "609" "0" "0" "127.05" "0.208621" "0" "0" "0" "0" "3.7062" "0.00608571" "11.945" "0.0196142" "3518" "1899" "88497" "10216" "39889" "87301" "225505"
"1313" "1" "498" "0" "0" "246.22" "0.494417" "0" "0" "171.8" "0.34498" "5.54471" "0.0111339" "27.8238" "0.055871" "2591" "8865" "111004" "28297" "520149" "668796" "503568"
"1314" "1" "544" "721.57" "1.32642" "30.6795" "0.0563961" "0" "0" "361.7" "0.66489" "6.71201" "0.0123383" "1.58308" "0.00291007" "20786" "883" "129199" "10034" "538344" "686991" "521763"
"1315" "1" "738" "22.6852" "0.0307388" "23.1061" "0.0313091" "109.366" "0.148192" "120.7" "0.16355" "1.67071" "0.00226383" "6.71608" "0.00910038" "0" "6201" "185445" "45456" "594590" "743237" "578009"
"1316" "1" "489" "0" "0" "139.271" "0.284808" "0" "0" "108.7" "0.22229" "4.60356" "0.00941423" "6.18839" "0.0126552" "0" "11382" "328379" "61801" "737524" "886171" "720943"
"1317" "1" "4423" "0" "0" "0" "0" "0" "0" "0" "0" "1.02139" "0.000230928" "0" "0" "0" "367" "589429" "13368" "998574" "1147221" "981993"
"1318" "1" "771" "0" "0" "0" "0" "0" "0" "162.1" "0.210246" "5.0486" "0.00654812" "22.0671" "0.0286214" "1441" "10051" "1074493" "17853" "1483638" "1632285" "1467057"
"1319" "1" "1174" "233.543" "0.198929" "0" "0" "0" "0" "9.4" "0.00916179" "3.26846" "0.00278404" "1.63105" "0.00138931" "0" "2154" "1341726" "28302" "1750871" "1899518" "1734290"
"1320" "1" "1052" "86.3194" "0.0820526" "0" "0" "0" "0" "888.2" "0.844297" "5.63955" "0.00536079" "4.17356" "0.00396727" "15888" "11147" "999821" "212598" "1315672" "2377421" "2212193"
"1321" "1" "754" "0" "0" "0" "0" "0" "0" "318.7" "0.422679" "13.6356" "0.0180844" "16.2625" "0.0215683" "8339" "300" "703461" "306249" "1019312" "2673915" "2182723"
"1322" "1" "404" "0" "0" "118.892" "0.294288" "0" "0" "42.6" "0.105446" "2.80153" "0.00693449" "19.7645" "0.048922" "0" "6616" "591001" "193789" "906852" "2786222" "2070263"
"1323" "1" "820" "4.401" "0.00536707" "0" "0" "9.2358" "0.0112632" "1195" "1.45732" "4.58167" "0.00558741" "7.67552" "0.00936039" "44154" "7381" "235761" "78711" "551612" "3141496" "1715023"
"1324" "1" "876" "0" "0" "87.4256" "0.0998009" "0" "0" "0" "0" "4.93187" "0.00562999" "0" "0" "4486" "353" "94551" "61873" "410402" "3282708" "1573813"
"1325" "1" "755" "136.08" "0.180239" "207.534" "0.274879" "0" "0" "0" "0" "6.85792" "0.00908333" "0" "0" "40421" "5730" "14022" "14004" "329873" "3362956" "1493284"
"1326" "1" "552" "38.2496" "0.0692928" "78.3164" "0.141877" "0" "0" "0" "0" "4.90269" "0.00888168" "25.8569" "0.0468423" "0" "2069" "504593" "232522" "502796" "4387219" "469125"
"1327" "1" "1513" "192.417" "0.127176" "593.027" "0.391955" "9.38936" "0.00620579" "772.2" "0.510377" "14.9634" "0.00988989" "66.6811" "0.0440721" "55709" "0" "9199" "9173" "134210" "5034108" "144346"
"1328" "1" "831" "255.61" "0.307594" "0" "0" "0" "0" "143" "0.172082" "11.9722" "0.014407" "2.44657" "0.00294413" "21192" "2063" "30557" "30506" "233563" "5133461" "243699"
"1329" "1" "991" "942.651" "0.951212" "141.58" "0.142866" "79.1597" "0.0798786" "420.6" "0.42442" "17.7503" "0.0179116" "30.2703" "0.0305452" "5396" "6612" "14064" "49353" "986894" "2688673" "1285332"
"1330" "1" "706" "259.792" "0.367977" "333.115" "0.471834" "0" "0" "0" "0" "6.5661" "0.00930042" "28.7832" "0.0407694" "0" "10655" "105548" "5198" "1058256" "2596971" "1376816"
"1331" "1" "650" "0" "0" "175.369" "0.269799" "0" "0" "0" "0" "7.19352" "0.011067" "0" "0" "0" "624" "25472" "7630" "62858" "1475209" "1451948"
"1332" "1" "514" "0" "0" "9.40132" "0.0182905" "0" "0" "66.8" "0.129961" "1.37888" "0.00268265" "8.9228" "0.0173595" "11740" "4509" "107254" "40730" "96901" "1209408" "1186147"
"1333" "1" "776" "105.738" "0.13626" "237.785" "0.306424" "0" "0" "135.4" "0.174485" "2.1887" "0.00282048" "0" "0" "33277" "1607" "69284" "4104" "4142" "29711" "99973"
"1334" "1" "714" "0" "0" "118.892" "0.166516" "343.549" "0.481161" "393.1" "0.55056" "10.6663" "0.0149388" "14.3916" "0.0201563" "0" "5207" "339176" "105030" "411794" "765141" "425829"
"1335" "1" "782" "0" "0" "0" "0" "0" "0" "0" "0" "2.42216" "0.00309739" "0.47972" "0.000613453" "0" "3250" "606295" "13753" "800661" "1154008" "814696"
"1336" "1" "1119" "115.063" "0.102827" "345.943" "0.309154" "333.72" "0.298231" "69" "0.0672515" "4.96105" "0.00443347" "6.71608" "0.00600186" "7823" "211" "375366" "31004" "950858" "1384878" "989948"
"1337" "1" "859" "105.738" "0.123094" "356.694" "0.415243" "110.951" "0.129163" "203.2" "0.236554" "16.7727" "0.0195259" "23.6982" "0.0275881" "17229" "69079" "89619" "89599" "68226" "103021" "130186"
"1338" "1" "966" "193.033" "0.199827" "29.7076" "0.0307532" "77.2832" "0.0800033" "69" "0.0714286" "6.12836" "0.00634405" "22.0671" "0.0228438" "13600" "65450" "85990" "85970" "64597" "99392" "126557"
"1339" "1" "626" "56.5524" "0.0903392" "27.2177" "0.0434787" "29.842" "0.047671" "119.7" "0.191214" "1.02139" "0.00163162" "14.7754" "0.0236028" "3887" "861" "21401" "21381" "8" "34803" "61968"
"1340" "1" "745" "111.255" "0.149335" "237.796" "0.31919" "78.0484" "0.104763" "6.3" "0.00845638" "11.6585" "0.015649" "8.82685" "0.0118481" "0" "0" "1640" "0" "0" "11309" "0"
"1341" "1" "820" "0" "0" "118.892" "0.144991" "127.785" "0.155835" "69" "0.0841463" "17.0573" "0.0208015" "11.4173" "0.0139236" "0" "7416" "2714" "722" "651" "36514" "6581"
"1342" "1" "874" "0" "0" "0" "0" "0" "0" "0" "0" "7.14245" "0.00817214" "28.3994" "0.0324936" "7537" "1020" "1119" "1139" "1175" "193982" "1776"
"1343" "1" "479" "0" "0" "0" "0" "0" "0" "0" "0" "1.13812" "0.00237604" "12.2808" "0.0256385" "0" "193" "15134" "5450" "20799" "258892" "225"
"1344" "1" "461" "0" "0" "31.7046" "0.0687736" "0" "0" "0" "0" "5.57389" "0.0120909" "0" "0" "0" "1957" "35586" "35588" "45101" "408490" "1039"
"1345" "1" "462" "190.328" "0.411966" "356.703" "0.772084" "0" "0" "32.5" "0.0703463" "8.47756" "0.0183497" "14.3916" "0.0311507" "0" "1445" "46081" "46081" "88301" "38381" "50346"
"1346" "1" "490" "105.738" "0.215792" "0" "0" "31.8635" "0.0650276" "69" "0.140816" "6.59528" "0.0134598" "14.1997" "0.028979" "8094" "19445" "5443" "5503" "19450" "111976" "5"
"1347" "1" "637" "226.188" "0.355083" "237.785" "0.373289" "91.8216" "0.144147" "465.8" "0.73124" "9.93669" "0.0155992" "0" "0" "28827" "5429" "11846" "16686" "4858" "280687" "53582"
"1348" "1" "1082" "105.738" "0.0977245" "121.861" "0.112626" "29.842" "0.0275804" "0" "0" "7.27378" "0.00672254" "13.3362" "0.0123255" "0" "7848" "7782" "7822" "5445" "267194" "26559"
"1349" "1" "1185" "0" "0" "115.908" "0.0978124" "0" "0" "96.6" "0.081519" "8.2441" "0.00695705" "14.8713" "0.0125496" "0" "3794" "5690" "5710" "7447" "88740" "49103"
"1350" "1" "634" "0" "0" "29.7153" "0.0468696" "0" "0" "0" "0" "4.68381" "0.00738772" "6.71608" "0.0105932" "38130" "16762" "17100" "16560" "16201" "285518" "7664"
"1351" "1" "889" "35.8589" "0.0403363" "594.491" "0.668719" "14.5384" "0.0163537" "368.8" "0.455871" "7.14246" "0.00803426" "14.3436" "0.0161346" "0" "8274" "26268" "7717" "25863" "187804" "31792"
"1352" "1" "785" "233.805" "0.297841" "0" "0" "0" "0" "132.1" "0.16828" "2.12304" "0.00270451" "27.8238" "0.0354443" "0" "2449" "2464" "284" "1229" "102601" "0"
"1353" "1" "823" "211.476" "0.256957" "344.181" "0.418203" "0" "0" "493" "0.599028" "8.67455" "0.0105402" "24.6576" "0.0299606" "0" "1507" "11911" "11891" "10022" "167870" "1157"
"1354" "1" "812" "38.2671" "0.047127" "61.0982" "0.0752441" "0" "0" "283.4" "0.349015" "2.88908" "0.00355798" "6.71608" "0.00827103" "0" "747" "3188" "41" "857" "228283" "0"
"1355" "1" "1469" "366.183" "0.249274" "783.168" "0.53313" "629.668" "0.428637" "707.1" "0.481348" "13.0009" "0.00885015" "59.4853" "0.0404938" "3529" "7146" "9548" "7942" "7074" "149973" "63089"
"1356" "1" "800" "466.303" "0.582878" "358.685" "0.448356" "0" "0" "21.3" "0.026625" "13.1468" "0.0164335" "14.3916" "0.0179895" "2748" "4684" "34981" "7051" "114477" "20085" "230838"
"1357" "1" "1540" "0" "0" "0" "0" "0" "0" "0" "0" "0.116731" "7.58E-05" "0" "0" "23609" "4372" "6059" "4576" "4393" "6167" "13722"
"1358" "1" "1091" "82.7118" "0.0758128" "0" "0" "108.911" "0.0998269" "69.5" "0.063703" "11.1915" "0.0102581" "7.29175" "0.00668354" "5350" "440" "7855" "7835" "44677" "151598" "68639"
"1359" "1" "763" "0" "0" "317.862" "0.416596" "0" "0" "0.8" "0.00104849" "9.60839" "0.0125929" "0" "0" "0" "914" "10305" "0" "0" "96201" "8975"
"1360" "1" "833" "0" "0" "464.655" "0.55781" "0" "0" "280.2" "0.336375" "6.85792" "0.0082328" "20.4361" "0.0245331" "14924" "12100" "60010" "5013" "172372" "29255" "166871"
"1361" "1" "575" "0" "0" "118.892" "0.206769" "0" "0" "371.8" "0.646609" "3.72079" "0.00647094" "13.4322" "0.0233603" "3502" "3645" "15862" "13232" "17818" "99582" "222463"
"1362" "1" "467" "0" "0" "0" "0" "0" "0" "0" "0" "2.05738" "0.00440552" "0" "0" "0" "2075" "47051" "15315" "81450" "35977" "158858"
"1363" "1" "751" "256.411" "0.341427" "0" "0" "55.8581" "0.0743783" "0" "0" "4.66923" "0.00621735" "10.6978" "0.0142447" "0" "758" "59978" "1016" "67934" "21678" "144559"
"1364" "1" "479" "134.054" "0.279861" "0" "0" "73.2504" "0.152924" "78.6" "0.164092" "6.08458" "0.0127027" "7.67552" "0.0160241" "0" "1110" "1788" "1768" "1164" "159872" "24915"
"1365" "1" "570" "235.993" "0.414022" "100.492" "0.176302" "27.7074" "0.0486095" "369.9" "0.648947" "5.50093" "0.00965075" "14.7274" "0.0258376" "2140" "2272" "1989" "1989" "1629" "32680" "4524"
"1366" "1" "886" "204.728" "0.23107" "73.1236" "0.0825323" "70.2207" "0.0792559" "223.3" "0.252032" "11.3229" "0.0127798" "7.67552" "0.00866312" "0" "11115" "32193" "32213" "32312" "1603048" "41311"
"1367" "1" "562" "103.888" "0.184854" "66.3461" "0.118054" "0" "0" "366.4" "0.651957" "3.96154" "0.00704901" "6.81203" "0.012121" "13076" "677" "279" "299" "0" "1878608" "5050"
"1368" "1" "487" "0" "0" "151.338" "0.310755" "0" "0" "10.8" "0.0221766" "4.33362" "0.00889861" "12.0889" "0.0248233" "22883" "20069" "208549" "29381" "208683" "3721512" "233279"
"1369" "1" "737" "52.4092" "0.0711116" "68.3698" "0.0927677" "0" "0" "0" "0" "7.90851" "0.0107307" "0" "0" "9715" "0" "31234" "28836" "30979" "4860347" "34302"
"1370" "1" "638" "0" "0" "0" "0" "0" "0" "156.9" "0.245925" "5.58119" "0.00874794" "15.9747" "0.0250387" "11277" "1535" "29836" "29201" "29581" "4861909" "32904"
"1371" "1" "1286" "185.504" "0.144249" "140.865" "0.109538" "0" "0" "0" "0" "6.98195" "0.0054292" "27.2961" "0.0212256" "195132" "8257" "315928" "224803" "315242" "5213179" "294998"
"1372" "1" "769" "55.1676" "0.0717394" "90.1601" "0.117243" "0" "0" "261.2" "0.339662" "4.34822" "0.00565438" "15.351" "0.0199623" "212339" "8102" "333135" "242010" "332449" "5195222" "312205"
"1373" "1" "432" "33.6728" "0.0779462" "41.2345" "0.0954502" "44.5872" "0.103211" "138.4" "0.32037" "4.08557" "0.00945733" "4.31748" "0.00999417" "224681" "20444" "345477" "254352" "344791" "5180957" "324547"
"1374" "1" "530" "0" "0" "53.5016" "0.100946" "0" "0" "0" "0" "3.57487" "0.00674504" "14.3916" "0.027154" "228236" "23999" "349032" "257907" "348346" "5178078" "328102"
"1375" "1" "436" "147.297" "0.337837" "481.953" "1.1054" "0" "0" "0" "0" "4.17312" "0.00957138" "0" "0" "3368499" "22441" "525052" "525072" "523024" "2040041" "506824"
"1376" "1" "575" "105.738" "0.183892" "187.256" "0.325663" "0" "0" "118.5" "0.206087" "7.32484" "0.0127389" "13.4322" "0.0233603" "3376419" "30361" "516222" "516242" "514194" "2031211" "497994"
"1377" "1" "439" "209.473" "0.47716" "102.226" "0.232861" "0" "0" "123.3" "0.280866" "17.3564" "0.0395362" "27.7758" "0.0632706" "3402620" "51524" "489985" "490005" "487957" "2004974" "471757"
"1378" "1" "458" "108.269" "0.236396" "100.986" "0.220493" "25.1792" "0.0549764" "413.5" "0.902838" "10.8851" "0.0237667" "10.9376" "0.0238813" "3411310" "43086" "481547" "481567" "479519" "1996536" "463319"
"1379" "1" "1059" "178.401" "0.168461" "373.935" "0.353102" "110.951" "0.10477" "410.5" "0.38763" "7.86472" "0.00742656" "42.6951" "0.0403164" "3441886" "12853" "451314" "451334" "449286" "1966303" "433086"
"1380" "1" "611" "103.161" "0.16884" "255.419" "0.418034" "216.921" "0.355026" "221.4" "0.362357" "5.27477" "0.008633" "0" "0" "3490739" "1913" "401854" "401874" "399826" "1916843" "383626"
"1381" "1" "1082" "80.0112" "0.0739475" "91.7948" "0.084838" "62.1104" "0.0574034" "177.6" "0.242292" "8.587" "0.00793623" "0" "0" "3504423" "15597" "388322" "388342" "386294" "1903311" "370094"
"1382" "1" "796" "0" "0" "0" "0" "0" "0" "0" "0" "4.24608" "0.00533427" "7.67552" "0.00964261" "3507828" "19002" "385491" "385511" "383463" "1900480" "367263"
"1383" "1" "637" "0" "0" "0" "0" "0" "0" "0" "0" "2.53889" "0.0039857" "10.4099" "0.0163421" "3535963" "47137" "357341" "357361" "355313" "1872330" "339113"
"1384" "1" "766" "833.114" "1.08762" "0" "0" "214.241" "0.279688" "315.6" "0.41201" "10.7538" "0.0140389" "30.3183" "0.0395801" "2747664" "10050" "15600" "15018" "14309" "111729" "9356"
"1385" "1" "504" "11.4794" "0.0227765" "149.446" "0.29652" "0" "0" "76.2" "0.15119" "11.4834" "0.0227845" "13.1923" "0.0261752" "2471634" "810" "55290" "5550" "55404" "24720" "136218"
"1386" "1" "465" "10.1141" "0.0217507" "118.892" "0.255683" "0" "0" "0.1" "0.000215054" "4.97564" "0.0107003" "9.01874" "0.0193951" "1435127" "14292" "140445" "64571" "209643" "138138" "461399"
"1387" "1" "1824" "0" "0" "118.892" "0.0651822" "0" "0" "276.7" "0.1517" "15.6273" "0.00856761" "22.0671" "0.0120982" "960474" "2779" "333389" "16240" "263932" "335550" "935808"
"1388" "1" "818" "73.0787" "0.0893383" "118.892" "0.145345" "55.8581" "0.0682862" "259.1" "0.434732" "6.39099" "0.00781295" "0.71958" "0.000879682" "895769" "10516" "339545" "81103" "328795" "400413" "1000671"
"1389" "1" "604" "0" "0" "129.857" "0.214995" "55.0474" "0.0911381" "60.4" "0.1" "5.30394" "0.00878136" "15.351" "0.0254156" "196863" "30821" "358443" "13691" "597395" "1099062" "601226"
"1390" "1" "832" "41.3694" "0.0497228" "352.083" "0.423176" "213.711" "0.256864" "496.8" "0.597115" "7.28107" "0.00875129" "7.67552" "0.00922538" "17574" "14445" "297510" "50664" "418106" "1278383" "421937"
"1391" "1" "455" "161.825" "0.355659" "0" "0" "0" "0" "38.3" "0.0841758" "3.79374" "0.0083379" "20.628" "0.0453362" "0" "1765" "24926" "24906" "24406" "660266" "28586"
"1392" "1" "488" "104.818" "0.214792" "214.997" "0.440568" "102.534" "0.210111" "0" "0" "15.4668" "0.0316943" "27.0562" "0.0554431" "0" "346" "38556" "476" "14299" "95903" "88"
"1393" "1" "636" "197.684" "0.310824" "118.892" "0.186938" "57.3885" "0.0902335" "571.6" "0.898742" "2.27625" "0.00357901" "22.4509" "0.0353002" "1559" "145" "13907" "7707" "51463" "6599" "118895"
"1394" "1" "415" "99.8501" "0.240603" "0" "0" "0" "0" "74.7" "0.18" "3.57487" "0.00861415" "0" "0" "10885" "9425" "41237" "41277" "40883" "56670" "53289"
"1395" "1" "780" "0" "0" "391.929" "0.502474" "21.2372" "0.0272272" "542.6" "0.695641" "11.3375" "0.0145352" "52.8652" "0.0677758" "0" "23230" "23271" "23271" "23459" "619548" "52260"
"1396" "1" "341" "102.98" "0.301993" "0" "0" "92.5811" "0.271499" "13.1" "0.0384164" "27.0523" "0.0793324" "31.2298" "0.0915829" "6766" "3983" "3846" "3846" "3551" "750620" "8765"
"1397" "1" "896" "136.718" "0.152587" "648.189" "0.723426" "2.29554" "0.00256199" "173.9" "0.194085" "10.8341" "0.0120916" "6.71608" "0.00749563" "3649" "564" "25714" "5994" "22837" "239226" "4829"
"1398" "1" "655" "0" "0" "224.911" "0.343376" "48.9715" "0.0747657" "160.7" "0.245344" "11.0165" "0.016819" "31.1818" "0.0476058" "0" "1671" "37232" "0" "1505" "297549" "220"
"1399" "1" "337" "0" "0" "234.825" "0.69681" "5.07969" "0.0150733" "43.3" "0.128487" "6.03352" "0.0179036" "1.29524" "0.00384345" "16658" "0" "10984" "0" "10690" "36964" "220"
"1400" "1" "608" "375.983" "0.618393" "183.394" "0.301634" "91.3912" "0.150315" "53" "0.0871711" "2.93285" "0.00482377" "23.4103" "0.0385038" "0" "5151" "246123" "8932" "245769" "420122" "277433"
"1401" "1" "1140" "769.705" "0.67518" "0" "0" "0" "0" "498.2" "0.446016" "6.5588" "0.00575333" "10.5059" "0.00921567" "0" "0" "64986" "6211" "64632" "238985" "96296"
"1402" "1" "571" "123.169" "0.215708" "97.0448" "0.169956" "0" "0" "54.8" "0.147312" "0.401262" "0.000702735" "7.67552" "0.0134422" "9436" "0" "6751" "3182" "3562" "9107" "11360"
"1403" "1" "587" "194.921" "0.332064" "130.957" "0.223095" "52.5099" "0.0894546" "324.4" "0.552641" "3.26846" "0.00556807" "6.71608" "0.0114414" "18557" "1462" "742" "1644" "632" "289746" "0"
"1404" "1" "867" "983.971" "1.13491" "130.762" "0.150821" "169.054" "0.194987" "192.1" "0.221569" "6.27427" "0.00723676" "21.5874" "0.024899" "21841" "571" "49141" "633" "48722" "42155" "51982"
"1405" "1" "855" "108.497" "0.126897" "1.64938" "0.0019291" "0" "0" "0" "0" "7.54372" "0.00882306" "36.5067" "0.0426979" "0" "258" "5691" "5711" "5805" "1168" "23109"
"1406" "1" "604" "70.7764" "0.117179" "28.5934" "0.0473401" "0" "0" "108.1" "0.178974" "7.63126" "0.0126345" "14.3916" "0.0238272" "16097" "19930" "47319" "41839" "131337" "76759" "126071"
"1407" "1" "354" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "341" "35715" "35445" "35802" "147218" "61003" "141952"
"1408" "1" "568" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8097" "20710" "9990" "20467" "189153" "12298"
"1409" "1" "493" "385.222" "0.781384" "185.101" "0.375458" "0" "0" "44.4" "0.0900609" "8.17844" "0.0165891" "13.0964" "0.0265646" "0" "5950" "45841" "24581" "45815" "28650" "49010"
"1410" "1" "994" "37.2131" "0.0374377" "74.8821" "0.0753341" "24.682" "0.024831" "68.5" "0.126384" "5.74898" "0.00578368" "11.2254" "0.0112932" "0" "12072" "44687" "30703" "44183" "34772" "55132"
"1411" "1" "487" "0" "0" "21.7969" "0.0447576" "15.3036" "0.0314242" "93.2" "0.191376" "4.8662" "0.00999221" "8.63496" "0.0177309" "0" "20436" "35807" "35786" "35303" "43136" "63496"
"1412" "1" "1698" "61.8476" "0.0364238" "0" "0" "110.951" "0.0653422" "86.9" "0.0511779" "6.73389" "0.00396578" "29.4548" "0.0173468" "0" "25424" "30500" "30479" "29996" "48485" "68845"
"1413" "1" "896" "77.935" "0.086981" "0" "0" "0" "0" "13.7" "0.0152902" "0.342896" "0.000382697" "7.67552" "0.00856643" "0" "11857" "16933" "16912" "16429" "62261" "82621"
"1414" "1" "405" "476.58" "1.17674" "378.813" "0.93534" "182.221" "0.449929" "780.4" "1.92691" "20.2309" "0.0499528" "13.72" "0.0338765" "0" "705" "38500" "14575" "40569" "46203" "113843"
"1415" "1" "979" "0" "0" "0" "0" "0" "0" "127.5" "0.130235" "8.12008" "0.00829426" "12.7126" "0.0129853" "0" "1235" "14069" "9272" "12788" "66197" "5445"
"1416" "1" "361" "174.56" "0.483546" "62.2578" "0.172459" "0" "0" "346.2" "0.959003" "0.430445" "0.00119237" "1.87091" "0.00518257" "370" "3146" "11746" "11751" "21273" "26648" "47237"
"1417" "1" "625" "41.8847" "0.0670156" "103.609" "0.165774" "0" "0" "19.6" "0.03136" "6.45666" "0.0103307" "30.7021" "0.0491233" "0" "6238" "48715" "5091" "47520" "24692" "37084"
